sysname,start_date,end_date,timestep_hours,rte,ed_norm,p_norm,soc_min,soc_max,soc_init,tau,output_smoothing,carbon_cost,solver,electricity_costing,electricity_costing_path,electricity_costing_CWNS_No,emissions_costing,emissions_costing_ISO,emissions_costing_path,baseload_pattern_name,baseload_value,month,emissions_optimal,cost_optimal,alpha,acc_alpha,total_electrical_emissions,save_path
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Trades (non-food),1000,Jul,"(78676.21932128404, 1075440.7449897754)","(77458.0934183576, 1087042.9542452462)",0.05,0.00025,1086558.8775565668,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Trades (non-food),1000,Jul,"(78676.21932128404, 1075440.7449897754)","(77458.0934183576, 1087042.9542452462)",0.25,0.0015625,1084140.5962407223,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Trades (non-food),1000,Jul,"(78676.21932128404, 1075440.7449897754)","(77458.0934183576, 1087042.9542452462)",0.5,0.010937500000000003,1081244.4096753108,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Trades (non-food),1000,Jul,"(78676.21932128404, 1075440.7449897754)","(77458.0934183576, 1087042.9542452462)",0.75,0.19525000000000015,1078339.255297879,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Trades (non-food),1000,Jul,"(78676.21932128404, 1075440.7449897754)","(77458.0934183576, 1087042.9542452462)",0.95,0.28081250000000024,1076021.0034576962,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Trades (food),1000,Jul,"(78396.72740519133, 1080319.0714168902)","(77359.61511849219, 1089818.7691269673)",0.05,0.000125,1089265.084173686,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Trades (food),1000,Jul,"(78396.72740519133, 1080319.0714168902)","(77359.61511849219, 1089818.7691269673)",0.25,0.001125,1087381.0532325935,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Trades (food),1000,Jul,"(78396.72740519133, 1080319.0714168902)","(77359.61511849219, 1089818.7691269673)",0.5,0.008687500000000004,1085070.2881859744,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Trades (food),1000,Jul,"(78396.72740519133, 1080319.0714168902)","(77359.61511849219, 1089818.7691269673)",0.75,0.20250000000000015,1082695.6051267586,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Trades (food),1000,Jul,"(78396.72740519133, 1080319.0714168902)","(77359.61511849219, 1089818.7691269673)",0.95,0.2783125000000002,1080794.0786263344,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Education,1000,Jul,"(77632.83944202971, 1081937.216258363)","(76605.12992418112, 1090418.3552586986)",0.05,0.000125,1090025.6316876246,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Education,1000,Jul,"(77632.83944202971, 1081937.216258363)","(76605.12992418112, 1090418.3552586986)",0.25,0.0010625,1088295.072897698,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Education,1000,Jul,"(77632.83944202971, 1081937.216258363)","(76605.12992418112, 1090418.3552586986)",0.5,0.014375000000000002,1086175.2429111644,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Education,1000,Jul,"(77632.83944202971, 1081937.216258363)","(76605.12992418112, 1090418.3552586986)",0.75,0.21162500000000017,1084058.6561106134,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Education,1000,Jul,"(77632.83944202971, 1081937.216258363)","(76605.12992418112, 1090418.3552586986)",0.95,0.28556250000000016,1082361.1438114117,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Office,1000,Jul,"(77822.80739814723, 1084002.7547943548)","(76853.85581669748, 1092349.1351133126)",0.05,0.0,1092349.1351133126,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Office,1000,Jul,"(77822.80739814723, 1084002.7547943548)","(76853.85581669748, 1092349.1351133126)",0.25,0.00075,1090339.1952377998,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Office,1000,Jul,"(77822.80739814723, 1084002.7547943548)","(76853.85581669748, 1092349.1351133126)",0.5,0.009875000000000002,1088180.772614926,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Office,1000,Jul,"(77822.80739814723, 1084002.7547943548)","(76853.85581669748, 1092349.1351133126)",0.75,0.21475000000000016,1086088.507378095,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Office,1000,Jul,"(77822.80739814723, 1084002.7547943548)","(76853.85581669748, 1092349.1351133126)",0.95,0.28206250000000016,1084419.9426740734,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Crop farming and transportation,1000,Jul,"(78639.50831858894, 1087887.3638420727)","(77633.95714314975, 1097307.7244731444)",0.05,0.0001875,1096881.798964057,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Crop farming and transportation,1000,Jul,"(78639.50831858894, 1087887.3638420727)","(77633.95714314975, 1097307.7244731444)",0.25,0.00075,1094860.5152963244,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Crop farming and transportation,1000,Jul,"(78639.50831858894, 1087887.3638420727)","(77633.95714314975, 1097307.7244731444)",0.5,0.008750000000000003,1092589.287458341,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Crop farming and transportation,1000,Jul,"(78639.50831858894, 1087887.3638420727)","(77633.95714314975, 1097307.7244731444)",0.75,0.19212500000000016,1090242.3873959351,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Crop farming and transportation,1000,Jul,"(78639.50831858894, 1087887.3638420727)","(77633.95714314975, 1097307.7244731444)",0.95,0.2783125000000002,1088358.5437125792,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Livestock farming,1000,Jul,"(78361.42153816253, 1091294.927232583)","(77420.04553588794, 1100194.088216286)",0.05,0.0,1100194.088216286,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Livestock farming,1000,Jul,"(78361.42153816253, 1091294.927232583)","(77420.04553588794, 1100194.088216286)",0.25,0.0006875000000000001,1098028.8606679246,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Livestock farming,1000,Jul,"(78361.42153816253, 1091294.927232583)","(77420.04553588794, 1100194.088216286)",0.5,0.006250000000000002,1095740.4415268349,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Livestock farming,1000,Jul,"(78361.42153816253, 1091294.927232583)","(77420.04553588794, 1100194.088216286)",0.75,0.10550000000000007,1093519.5401247214,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Livestock farming,1000,Jul,"(78361.42153816253, 1091294.927232583)","(77420.04553588794, 1100194.088216286)",0.95,0.2738125000000001,1091739.978468131,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Water supply and telecommunications,1000,Jul,"(77676.93328277937, 1087666.4331849357)","(76727.845183459, 1095688.5845542669)",0.05,0.0,1095688.5845542669,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Water supply and telecommunications,1000,Jul,"(77676.93328277937, 1087666.4331849357)","(76727.845183459, 1095688.5845542669)",0.25,0.00075,1093756.103650607,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Water supply and telecommunications,1000,Jul,"(77676.93328277937, 1087666.4331849357)","(76727.845183459, 1095688.5845542669)",0.5,0.010125000000000002,1091673.3072057897,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Water supply and telecommunications,1000,Jul,"(77676.93328277937, 1087666.4331849357)","(76727.845183459, 1095688.5845542669)",0.75,0.22518750000000018,1089672.1484678132,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Water supply and telecommunications,1000,Jul,"(77676.93328277937, 1087666.4331849357)","(76727.845183459, 1095688.5845542669)",0.95,0.27925000000000016,1088067.1898115124,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Restaurants,1000,Jul,"(78848.64815455544, 1096263.7075846)","(77706.7438680951, 1105851.0536121866)",0.05,0.00025,1105457.2411566898,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Restaurants,1000,Jul,"(78848.64815455544, 1096263.7075846)","(77706.7438680951, 1105851.0536121866)",0.25,0.0023750000000000004,1103466.2922304028,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Restaurants,1000,Jul,"(78848.64815455544, 1096263.7075846)","(77706.7438680951, 1105851.0536121866)",0.5,0.018125000000000006,1101055.6600294488,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Restaurants,1000,Jul,"(78848.64815455544, 1096263.7075846)","(77706.7438680951, 1105851.0536121866)",0.75,0.19868750000000016,1098660.8693868688,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Restaurants,1000,Jul,"(78848.64815455544, 1096263.7075846)","(77706.7438680951, 1105851.0536121866)",0.95,0.2895000000000002,1096743.5302163518,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Food industry,1000,Jul,"(77697.28524423932, 1085623.6497196995)","(76793.95268690589, 1093027.791908853)",0.05,0.0,1093027.791908853,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Food industry,1000,Jul,"(77697.28524423932, 1085623.6497196995)","(76793.95268690589, 1093027.791908853)",0.25,0.0005625000000000001,1091168.9413055275,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Food industry,1000,Jul,"(77697.28524423932, 1085623.6497196995)","(76793.95268690589, 1093027.791908853)",0.5,0.011625000000000003,1089328.823993073,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Food industry,1000,Jul,"(77697.28524423932, 1085623.6497196995)","(76793.95268690589, 1093027.791908853)",0.75,0.2441250000000002,1087476.9112345562,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Food industry,1000,Jul,"(77697.28524423932, 1085623.6497196995)","(76793.95268690589, 1093027.791908853)",0.95,0.2793125000000002,1085993.7535527253,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Wine industry,1000,Jul,"(77931.6949839707, 1087754.4456456008)","(76984.26363625156, 1095271.615482763)",0.05,0.0,1095271.615482763,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Wine industry,1000,Jul,"(77931.6949839707, 1087754.4456456008)","(76984.26363625156, 1095271.615482763)",0.25,0.0010625,1093379.7920330698,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
